id,Date,Temp,Month,Year
3159,28/08/89,6.3,8,1989
3160,29/08/89,7.0,8,1989
3161,30/08/89,4.0,8,1989
3162,31/08/89,8.0,8,1989
3163,01/09/89,8.8,9,1989
3164,02/09/89,8.8,9,1989
3165,03/09/89,6.1,9,1989
3166,04/09/89,8.6,9,1989
3167,05/09/89,8.9,9,1989
3168,06/09/89,7.8,9,1989
3169,07/09/89,5.0,9,1989
3170,08/09/89,7.0,9,1989
3171,09/09/89,13.3,9,1989
3172,10/09/89,7.9,9,1989
3173,11/09/89,7.5,9,1989
3174,12/09/89,8.3,9,1989
3175,13/09/89,7.2,9,1989
3176,14/09/89,6.5,9,1989
3177,15/09/89,8.9,9,1989
3178,16/09/89,7.4,9,1989
3179,17/09/89,9.9,9,1989
3180,18/09/89,9.3,9,1989
3181,19/09/89,10.6,9,1989
3182,20/09/89,8.6,9,1989
3183,21/09/89,7.2,9,1989
3184,22/09/89,12.6,9,1989
3185,23/09/89,7.8,9,1989
3186,24/09/89,6.3,9,1989
3187,25/09/89,9.2,9,1989
3188,26/09/89,5.8,9,1989
3189,27/09/89,9.0,9,1989
3190,28/09/89,5.0,9,1989
3191,29/09/89,11.9,9,1989
3192,30/09/89,13.4,9,1989
3193,01/10/89,10.5,10,1989
3194,02/10/89,6.2,10,1989
3195,03/10/89,5.1,10,1989
3196,04/10/89,9.5,10,1989
3197,05/10/89,11.7,10,1989
3198,06/10/89,9.2,10,1989
3199,07/10/89,7.3,10,1989
3200,08/10/89,9.7,10,1989
3201,09/10/89,9.4,10,1989
3202,10/10/89,10.0,10,1989
3203,11/10/89,10.9,10,1989
3204,12/10/89,11.0,10,1989
3205,13/10/89,10.9,10,1989
3206,14/10/89,8.0,10,1989
3207,15/10/89,11.2,10,1989
3208,16/10/89,7.5,10,1989
3209,17/10/89,7.2,10,1989
3210,18/10/89,13.2,10,1989
3211,19/10/89,12.9,10,1989
3212,20/10/89,9.4,10,1989
3213,21/10/89,10.2,10,1989
3214,22/10/89,9.5,10,1989
3215,23/10/89,12.4,10,1989
3216,24/10/89,10.2,10,1989
3217,25/10/89,13.4,10,1989
3218,26/10/89,11.6,10,1989
3219,27/10/89,8.0,10,1989
3220,28/10/89,9.0,10,1989
3221,29/10/89,9.3,10,1989
3222,30/10/89,13.5,10,1989
3223,31/10/89,8.0,10,1989
3224,01/11/89,8.1,11,1989
3225,02/11/89,10.0,11,1989
3226,03/11/89,8.5,11,1989
3227,04/11/89,12.5,11,1989
3228,05/11/89,15.0,11,1989
3229,06/11/89,13.3,11,1989
3230,07/11/89,11.0,11,1989
3231,08/11/89,11.9,11,1989
3232,09/11/89,8.3,11,1989
3233,10/11/89,9.7,11,1989
3234,11/11/89,11.3,11,1989
3235,12/11/89,12.5,11,1989
3236,13/11/89,9.4,11,1989
3237,14/11/89,11.4,11,1989
3238,15/11/89,13.2,11,1989
3239,16/11/89,13.8,11,1989
3240,17/11/89,16.0,11,1989
3241,18/11/89,10.9,11,1989
3242,19/11/89,11.9,11,1989
3243,20/11/89,12.4,11,1989
3244,21/11/89,13.2,11,1989
3245,22/11/89,15.5,11,1989
3246,23/11/89,21.6,11,1989
3247,24/11/89,14.9,11,1989
3248,25/11/89,14.4,11,1989
3249,26/11/89,12.9,11,1989
3250,27/11/89,13.1,11,1989
3251,28/11/89,14.0,11,1989
3252,29/11/89,17.9,11,1989
3253,30/11/89,17.7,11,1989
3254,01/12/89,16.3,12,1989
3255,02/12/89,18.3,12,1989
3256,03/12/89,13.7,12,1989
3257,04/12/89,13.3,12,1989
3258,05/12/89,10.6,12,1989
3259,06/12/89,14.1,12,1989
3260,07/12/89,16.0,12,1989
3261,08/12/89,16.5,12,1989
3262,09/12/89,14.1,12,1989
3263,10/12/89,18.7,12,1989
3264,11/12/89,16.2,12,1989
3265,12/12/89,14.8,12,1989
3266,13/12/89,12.6,12,1989
3267,14/12/89,10.4,12,1989
3268,15/12/89,12.2,12,1989
3269,16/12/89,12.6,12,1989
3270,17/12/89,12.1,12,1989
3271,18/12/89,17.3,12,1989
3272,19/12/89,16.4,12,1989
3273,20/12/89,12.6,12,1989
3274,21/12/89,12.3,12,1989
3275,22/12/89,11.8,12,1989
3276,23/12/89,12.0,12,1989
3277,24/12/89,12.7,12,1989
3278,25/12/89,16.4,12,1989
3279,26/12/89,16.0,12,1989
3280,27/12/89,13.3,12,1989
3281,28/12/89,11.7,12,1989
3282,29/12/89,10.4,12,1989
3283,30/12/89,14.4,12,1989
3284,31/12/89,12.7,12,1989
3285,01/01/90,14.8,1,1990
3286,02/01/90,13.3,1,1990
3287,03/01/90,15.6,1,1990
3288,04/01/90,14.5,1,1990
3289,05/01/90,14.3,1,1990
3290,06/01/90,15.3,1,1990
3291,07/01/90,16.4,1,1990
3292,08/01/90,14.8,1,1990
3293,09/01/90,17.4,1,1990
3294,10/01/90,18.8,1,1990
3295,11/01/90,22.1,1,1990
3296,12/01/90,19.0,1,1990
3297,13/01/90,15.5,1,1990
3298,14/01/90,15.8,1,1990
3299,15/01/90,14.7,1,1990
3300,16/01/90,10.7,1,1990
3301,17/01/90,11.5,1,1990
3302,18/01/90,15.0,1,1990
3303,19/01/90,14.5,1,1990
3304,20/01/90,14.5,1,1990
3305,21/01/90,13.3,1,1990
3306,22/01/90,14.3,1,1990
3307,23/01/90,14.3,1,1990
3308,24/01/90,20.5,1,1990
3309,25/01/90,15.0,1,1990
3310,26/01/90,17.1,1,1990
3311,27/01/90,16.9,1,1990
3312,28/01/90,16.9,1,1990
3313,29/01/90,13.6,1,1990
3314,30/01/90,16.4,1,1990
3315,31/01/90,16.1,1,1990
3316,01/02/90,12.0,2,1990
3317,02/02/90,12.2,2,1990
3318,03/02/90,14.8,2,1990
3319,04/02/90,14.8,2,1990
3320,05/02/90,14.4,2,1990
3321,06/02/90,12.9,2,1990
3322,07/02/90,13.4,2,1990
3323,08/02/90,15.9,2,1990
3324,09/02/90,16.1,2,1990
3325,10/02/90,17.6,2,1990
3326,11/02/90,15.6,2,1990
3327,12/02/90,15.0,2,1990
3328,13/02/90,13.0,2,1990
3329,14/02/90,14.1,2,1990
3330,15/02/90,17.3,2,1990
3331,16/02/90,15.7,2,1990
3332,17/02/90,18.6,2,1990
3333,18/02/90,12.7,2,1990
3334,19/02/90,14.0,2,1990
3335,20/02/90,13.7,2,1990
3336,21/02/90,16.3,2,1990
3337,22/02/90,20.0,2,1990
3338,23/02/90,17.0,2,1990
3339,24/02/90,15.2,2,1990
3340,25/02/90,16.5,2,1990
3341,26/02/90,16.5,2,1990
3342,27/02/90,17.3,2,1990
3343,28/02/90,19.1,2,1990
3344,01/03/90,19.3,3,1990
3345,02/03/90,17.3,3,1990
3346,03/03/90,19.0,3,1990
3347,04/03/90,19.8,3,1990
3348,05/03/90,19.3,3,1990
3349,06/03/90,17.2,3,1990
3350,07/03/90,14.2,3,1990
3351,08/03/90,10.3,3,1990
3352,09/03/90,13.0,3,1990
3353,10/03/90,15.3,3,1990
3354,11/03/90,15.0,3,1990
3355,12/03/90,12.1,3,1990
3356,13/03/90,9.2,3,1990
3357,14/03/90,11.0,3,1990
3358,15/03/90,15.0,3,1990
3359,16/03/90,11.6,3,1990
3360,17/03/90,11.6,3,1990
3361,18/03/90,15.1,3,1990
3362,19/03/90,15.0,3,1990
3363,20/03/90,13.6,3,1990
3364,21/03/90,12.5,3,1990
3365,22/03/90,14.3,3,1990
3366,23/03/90,16.0,3,1990
3367,24/03/90,17.4,3,1990
3368,25/03/90,16.9,3,1990
3369,26/03/90,18.0,3,1990
3370,27/03/90,20.6,3,1990
3371,28/03/90,14.2,3,1990
3372,29/03/90,10.9,3,1990
3373,30/03/90,11.9,3,1990
3374,31/03/90,13.3,3,1990
3375,01/04/90,15.3,4,1990
3376,02/04/90,14.7,4,1990
3377,03/04/90,11.0,4,1990
3378,04/04/90,12.2,4,1990
3379,05/04/90,14.2,4,1990
3380,06/04/90,17.0,4,1990
3381,07/04/90,15.8,4,1990
3382,08/04/90,15.2,4,1990
3383,09/04/90,15.1,4,1990
3384,10/04/90,14.7,4,1990
3385,11/04/90,18.5,4,1990
3386,12/04/90,16.4,4,1990
3387,13/04/90,18.4,4,1990
3388,14/04/90,15.1,4,1990
3389,15/04/90,9.9,4,1990
3390,16/04/90,10.2,4,1990
3391,17/04/90,12.6,4,1990
3392,18/04/90,13.2,4,1990
3393,19/04/90,11.5,4,1990
3394,20/04/90,13.8,4,1990
3395,21/04/90,14.5,4,1990
3396,22/04/90,14.7,4,1990
3397,23/04/90,11.2,4,1990
3398,24/04/90,12.7,4,1990
3399,25/04/90,13.7,4,1990
3400,26/04/90,11.5,4,1990
3401,27/04/90,10.4,4,1990
3402,28/04/90,8.9,4,1990
3403,29/04/90,11.1,4,1990
3404,30/04/90,9.5,4,1990
3405,01/05/90,13.0,5,1990
3406,02/05/90,13.9,5,1990
3407,03/05/90,12.6,5,1990
3408,04/05/90,14.3,5,1990
3409,05/05/90,16.0,5,1990
3410,06/05/90,13.3,5,1990
3411,07/05/90,7.0,5,1990
3412,08/05/90,4.9,5,1990
3413,09/05/90,6.9,5,1990
3414,10/05/90,13.7,5,1990
3415,11/05/90,10.6,5,1990
3416,12/05/90,12.3,5,1990
3417,13/05/90,11.1,5,1990
3418,14/05/90,10.2,5,1990
3419,15/05/90,9.5,5,1990
3420,16/05/90,8.9,5,1990
3421,17/05/90,13.4,5,1990
3422,18/05/90,9.1,5,1990
3423,19/05/90,9.4,5,1990
3424,20/05/90,8.7,5,1990
3425,21/05/90,5.8,5,1990
3426,22/05/90,4.5,5,1990
3427,23/05/90,7.2,5,1990
3428,24/05/90,10.0,5,1990
3429,25/05/90,10.5,5,1990
3430,26/05/90,10.7,5,1990
3431,27/05/90,8.2,5,1990
3432,28/05/90,6.1,5,1990
3433,29/05/90,4.5,5,1990
3434,30/05/90,6.1,5,1990
3435,31/05/90,9.8,5,1990
3436,01/06/90,9.7,6,1990
3437,02/06/90,8.2,6,1990
3438,03/06/90,8.4,6,1990
3439,04/06/90,8.5,6,1990
3440,05/06/90,10.4,6,1990
3441,06/06/90,6.8,6,1990
3442,07/06/90,6.0,6,1990
3443,08/06/90,6.6,6,1990
3444,09/06/90,7.8,6,1990
3445,10/06/90,10.3,6,1990
3446,11/06/90,7.2,6,1990
3447,12/06/90,7.4,6,1990
3448,13/06/90,11.4,6,1990
3449,14/06/90,5.4,6,1990
3450,15/06/90,4.4,6,1990
3451,16/06/90,6.4,6,1990
3452,17/06/90,9.3,6,1990
3453,18/06/90,7.7,6,1990
3454,19/06/90,8.1,6,1990
3455,20/06/90,8.3,6,1990
3456,21/06/90,9.1,6,1990
3457,22/06/90,7.7,6,1990
3458,23/06/90,10.6,6,1990
3459,24/06/90,8.2,6,1990
3460,25/06/90,7.9,6,1990
3461,26/06/90,5.2,6,1990
3462,27/06/90,5.9,6,1990
3463,28/06/90,3.7,6,1990
3464,29/06/90,5.6,6,1990
3465,30/06/90,9.4,6,1990
3466,01/07/90,7.4,7,1990
3467,02/07/90,7.3,7,1990
3468,03/07/90,7.7,7,1990
3469,04/07/90,7.7,7,1990
3470,05/07/90,9.3,7,1990
3471,06/07/90,4.4,7,1990
3472,07/07/90,5.7,7,1990
3473,08/07/90,10.2,7,1990
3474,09/07/90,10.2,7,1990
3475,10/07/90,9.3,7,1990
3476,11/07/90,5.4,7,1990
3477,12/07/90,5.0,7,1990
3478,13/07/90,7.6,7,1990
3479,14/07/90,9.6,7,1990
3480,15/07/90,10.4,7,1990
3481,16/07/90,11.2,7,1990
3482,17/07/90,9.1,7,1990
3483,18/07/90,11.2,7,1990
3484,19/07/90,6.8,7,1990
3485,20/07/90,8.3,7,1990
3486,21/07/90,9.7,7,1990
3487,22/07/90,9.6,7,1990
3488,23/07/90,9.8,7,1990
3489,24/07/90,10.8,7,1990
3490,25/07/90,9.2,7,1990
3491,26/07/90,6.5,7,1990
3492,27/07/90,8.1,7,1990
3493,28/07/90,7.3,7,1990
3494,29/07/90,7.9,7,1990
3495,30/07/90,6.0,7,1990
3496,31/07/90,5.0,7,1990
3497,01/08/90,6.8,8,1990
3498,02/08/90,9.8,8,1990
3499,03/08/90,5.7,8,1990
3500,04/08/90,8.6,8,1990
3501,05/08/90,10.6,8,1990
3502,06/08/90,7.8,8,1990
3503,07/08/90,7.7,8,1990
3504,08/08/90,8.6,8,1990
3505,09/08/90,6.5,8,1990
3506,10/08/90,6.9,8,1990
3507,11/08/90,6.4,8,1990
3508,12/08/90,8.5,8,1990
3509,13/08/90,7.8,8,1990
3510,14/08/90,9.3,8,1990
3511,15/08/90,8.4,8,1990
3512,16/08/90,7.8,8,1990
3513,17/08/90,7.4,8,1990
3514,18/08/90,7.7,8,1990
3515,19/08/90,8.9,8,1990
3516,20/08/90,9.7,8,1990
3517,21/08/90,9.9,8,1990
3518,22/08/90,6.1,8,1990
3519,23/08/90,6.6,8,1990
3520,24/08/90,7.6,8,1990
3521,25/08/90,7.4,8,1990
3522,26/08/90,8.0,8,1990
3523,27/08/90,2.1,8,1990
3524,28/08/90,5.9,8,1990
3525,29/08/90,11.6,8,1990
3526,30/08/90,8.6,8,1990
3527,31/08/90,7.9,8,1990
3528,01/09/90,6.0,9,1990
3529,02/09/90,9.5,9,1990
3530,03/09/90,8.6,9,1990
3531,04/09/90,7.6,9,1990
3532,05/09/90,10.4,9,1990
3533,06/09/90,10.3,9,1990
3534,07/09/90,7.5,9,1990
3535,08/09/90,3.0,9,1990
3536,09/09/90,5.3,9,1990
3537,10/09/90,10.5,9,1990
3538,11/09/90,14.6,9,1990
3539,12/09/90,12.6,9,1990
3540,13/09/90,9.8,9,1990
3541,14/09/90,7.2,9,1990
3542,15/09/90,10.1,9,1990
3543,16/09/90,10.4,9,1990
3544,17/09/90,3.7,9,1990
3545,18/09/90,7.3,9,1990
3546,19/09/90,11.6,9,1990
3547,20/09/90,16.3,9,1990
3548,21/09/90,9.6,9,1990
3549,22/09/90,6.8,9,1990
3550,23/09/90,5.2,9,1990
3551,24/09/90,10.6,9,1990
3552,25/09/90,16.3,9,1990
3553,26/09/90,9.8,9,1990
3554,27/09/90,4.6,9,1990
3555,28/09/90,11.1,9,1990
3556,29/09/90,8.7,9,1990
3557,30/09/90,10.0,9,1990
3558,01/10/90,11.3,10,1990
3559,02/10/90,10.5,10,1990
3560,03/10/90,9.9,10,1990
3561,04/10/90,11.0,10,1990
3562,05/10/90,14.0,10,1990
3563,06/10/90,9.2,10,1990
3564,07/10/90,9.8,10,1990
3565,08/10/90,6.0,10,1990
3566,09/10/90,9.8,10,1990
3567,10/10/90,9.2,10,1990
3568,11/10/90,11.8,10,1990
3569,12/10/90,10.3,10,1990
3570,13/10/90,7.5,10,1990
3571,14/10/90,7.7,10,1990
3572,15/10/90,15.8,10,1990
3573,16/10/90,14.6,10,1990
3574,17/10/90,10.5,10,1990
3575,18/10/90,11.3,10,1990
3576,19/10/90,10.9,10,1990
3577,20/10/90,6.4,10,1990
3578,21/10/90,10.9,10,1990
3579,22/10/90,9.0,10,1990
3580,23/10/90,10.9,10,1990
3581,24/10/90,12.4,10,1990
3582,25/10/90,11.6,10,1990
3583,26/10/90,13.3,10,1990
3584,27/10/90,14.4,10,1990
3585,28/10/90,18.4,10,1990
3586,29/10/90,13.6,10,1990
3587,30/10/90,14.9,10,1990
3588,31/10/90,14.8,10,1990
3589,01/11/90,15.4,11,1990
3590,02/11/90,11.8,11,1990
3591,03/11/90,13.0,11,1990
3592,04/11/90,11.1,11,1990
3593,05/11/90,12.5,11,1990
3594,06/11/90,18.3,11,1990
3595,07/11/90,19.2,11,1990
3596,08/11/90,15.4,11,1990
3597,09/11/90,13.1,11,1990
3598,10/11/90,11.5,11,1990
3599,11/11/90,8.6,11,1990
3600,12/11/90,12.6,11,1990
3601,13/11/90,13.8,11,1990
3602,14/11/90,14.6,11,1990
3603,15/11/90,13.2,11,1990
3604,16/11/90,12.3,11,1990
3605,17/11/90,8.8,11,1990
3606,18/11/90,10.7,11,1990
3607,19/11/90,9.9,11,1990
3608,20/11/90,8.3,11,1990
3609,21/11/90,15.0,11,1990
3610,22/11/90,12.2,11,1990
3611,23/11/90,10.5,11,1990
3612,24/11/90,11.1,11,1990
3613,25/11/90,13.0,11,1990
3614,26/11/90,12.9,11,1990
3615,27/11/90,8.8,11,1990
3616,28/11/90,14.7,11,1990
3617,29/11/90,14.7,11,1990
3618,30/11/90,12.7,11,1990
3619,01/12/90,13.3,12,1990
3620,02/12/90,13.2,12,1990
3621,03/12/90,16.2,12,1990
3622,04/12/90,17.3,12,1990
3623,05/12/90,20.5,12,1990
3624,06/12/90,20.2,12,1990
3625,07/12/90,19.4,12,1990
3626,08/12/90,15.5,12,1990
3627,09/12/90,14.1,12,1990
3628,10/12/90,11.0,12,1990
3629,11/12/90,11.1,12,1990
3630,12/12/90,14.0,12,1990
3631,13/12/90,11.4,12,1990
3632,14/12/90,12.5,12,1990
3633,15/12/90,13.4,12,1990
3634,16/12/90,13.6,12,1990
3635,17/12/90,13.9,12,1990
3636,18/12/90,17.2,12,1990
3637,19/12/90,14.7,12,1990
3638,20/12/90,15.4,12,1990
3639,21/12/90,13.1,12,1990
3640,22/12/90,13.2,12,1990
3641,23/12/90,13.9,12,1990
3642,24/12/90,10.0,12,1990
3643,25/12/90,12.9,12,1990
3644,26/12/90,14.6,12,1990
3645,27/12/90,14.0,12,1990
3646,28/12/90,13.6,12,1990
3647,29/12/90,13.5,12,1990
3648,30/12/90,15.7,12,1990
3649,31/12/90,13.0,12,1990
